Respondent_ID,Segment,Anket_Adi,Anket_Tarihi,Acente_Adi,Sehir,Bolge,CustomerName,CustomerType,Filo_Retail,Yas,Cinsiyet,Gelir_Grubu,Kredi_Tutari_TL,Vade_Ay,Kredi_Onay_Suresi_Saat,AB1_Arac_Turu_Teyit,A1_Kredi_Dusunuyor_muydu,A6_Karari_Degistiren_Faktor,A3_Stenos_Finans_Bilinirlik,B5_Arastirilan_Kuruluslar,B6_Tercih_Kriterleri,EO0_Genel_Memnuniyet,EO0N_Neden,EON1_Sorun_Giderildi,EO1x1_Acente_Satis_Danismani,EON3_Neden,EON4_Sorun_Giderildi,EO2x1_Stenos_Satis_Yoneticisi,C1_Satis_Elemani_Yaklasimi,C1a_Finansman_Kosullari_Bilgilendirme,C2_Finansman_Secenekleri,C2N_Neden,C8_Geri_Odeme_Kosullari,C5_Surec_Kolaylik_Hiz,C5N_Neden,C7x_Geri_Odeme_Bilgilendirme_Yeterli,C7xN_Neden,E1_Musteri_Hizmetleri_Aradi_mi,E2_Arama_Konusu,E5a_Cagri_Merkezi_Memnuniyeti,E6_Memnuniyetsizlik_Nedeni,N1_Kampanya_Takip,N2_Takip_Kanallari,N3_Mobil_App_Bilinirlik,S44_Brand_Retention,F1_Recommendation_NPS,F1x_Brand_Importance,K1_1_Kasko_Satin_Aldi_mi,K7_Kasko_Tercih_Nedeni,K1_2_Kasko_Teklifi_Verildi_mi,K8_Avantajlardan_Bahsedildi_mi,K9_Akilda_Kalan_Teminat,K1a_Kasko_Tercih_Etmeme_Nedeni,K3_Kasko_Genel_Memnuniyet,K4_Kasko_Yenileme_Tercihi,K5_Kasko_Tavsiye,K6_Kasko_Tavsiye_Nedeni,K2_Kaskodan_Haberdar_Olma,I1_Sorun_Yasadi_mi,I2_Sorun_Giderildi_mi,M1_Veri_Paylasim_Izni,NPS_Kategori,EO0_Endeks_100,EO0_Top2Box,S44_Top2Box
CSI-CRD-00360,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-08-16,Stenos Antalya Muratpaşa,Antalya,Akdeniz Bölgesi,Gökperi Demir,Hafif Ticari,Retail,30,Kadın,150.000 TL üzeri,1240000,24,10.9,1,1,,1,Başka kuruluş araştırmadım,Ödeme Planında Esneklik; Kampanyaları olması; Ulaşım kolaylığı,9,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,10,Danışman ilgili ve bilgiliydi,,10,10,8,99,,7,8,,2,Erken kapama koşulları açıklanmadı,1,Kredi Borcunu erken kapama; Rehin Kaldırma,10.0,,2,,1,8,9,10,1.0,Teminat içeriği; Kredi avantajı,,,,,10.0,10.0,8.0,Fiyat/teminat dengesi beklentimin altındaydı,Yetkili servisten,2,,1,Promoter,88.9,1,0
CSI-CRD-00361,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-07-09,Stenos Antalya Muratpaşa,Antalya,Akdeniz Bölgesi,Behrem Yılmaz,Otomobil-Binek,Retail,37,Erkek,50.001 - 85.000 TL,529000,24,8.4,1,1,,2,Garanti Bankası; Anadolubank,Daha az döküman/daha az prosedür; Düşük peşinat / peşinatsız kredi imkânı; Ulaşım kolaylığı,8,Genel olarak iyiydi ancak bazı aşamalar uzun sürdü,,9,Danışman ilgili ve bilgiliydi,,8,9,8,9,,9,9,,1,,2,,,,2,,1,9,10,9,2.0,,2.0,,,Servis hizmet memnuniyetsizliği,,,,,,2,,1,Promoter,77.8,0,1
CSI-CRD-00362,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2026-02-19,Stenos Samsun İlkadım,Samsun,Karadeniz Bölgesi,Havse İncifir Hayrioğlu Yıldırım,Otomobil-Binek,Filo,52,Erkek,150.000 TL üzeri,1886000,24,5.8,1,1,,2,Burgan Bank; Vakıflar Bankası; AlBaraka,Hizmet kalitesi; Müşteri ilişkileri; Daha az döküman/daha az prosedür,6,Evrak ve geri dönüş süreçlerinde sorun yaşadım,2.0,5,Danışmanın bilgilendirmesi yetersizdi,99.0,7,5,6,5,Taksit seçenekleri ihtiyacıma uymadı,6,6,Onay süreci beklediğimden uzun sürdü,1,,1,Kaza,5.0,Ekstre güncellememin gecikmeli olması; Devir işlemlerimin uzun zaman alması,2,,2,7,7,7,,,,,,,,,,,,2,,1,Passive,55.6,0,0
CSI-CRD-00363,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-11-16,Stenos Gaziantep Şahinbey,Gaziantep,Güney Doğu Anadolu Bölgesi,Çev. Alkor Yaman,Otomobil-Binek,Filo,32,Erkek,25.001 - 50.000 TL,1434000,36,9.3,1,1,,2,Başka kuruluş araştırmadım,Düşük peşinat / peşinatsız kredi imkânı; Daha önce kredi kullanmıştım; Ulaşım kolaylığı,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,10,Danışman ilgili ve bilgiliydi,,9,10,9,10,,10,9,,1,,1,Kaza; Adres Değişikliği Bildirme,8.0,,2,,3,10,9,10,,,,,,,,,,,,2,,1,Promoter,100.0,1,1
CSI-CRD-00364,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2026-05-01,Stenos İzmir Bornova,İzmir,Ege Bölgesi,Arş. Gör. Dilsitan Banü Güçlü,Otomobil-Binek,Retail,29,Erkek,150.000 TL üzeri,1924000,36,6.0,1,1,,1,Denizbank,Sorunların zamanında çözülmesi; Düşük peşinat / peşinatsız kredi imkânı; Daha önce kredi kullanmıştım,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,8,Danışman ilgili ve bilgiliydi,,10,10,10,10,,99,10,,2,Taksit tarihleri net anlatılmadı,2,,,,2,,2,10,10,7,2.0,,2.0,,,Kendi sigortacısı/tanıdık acente olması,,,,,,2,,1,Promoter,100.0,1,1
CSI-CRD-00365,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2026-03-24,Stenos Antalya Muratpaşa,Antalya,Akdeniz Bölgesi,Prof. Nevsale Uğur Zengin Sakarya,Hafif Ticari,Retail,48,Kadın,25.001 - 50.000 TL,647000,60,1.3,1,1,,1,Ziraat Bankası; Anadolubank; Şekerbank,Düşük peşinat / peşinatsız kredi imkânı; Müşteri ilişkileri; Faiz oranı,9,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,9,Danışman ilgili ve bilgiliydi,,8,9,8,8,,9,10,,1,,1,Kaza,10.0,,1,Sosyal medya; Acente,3,8,9,10,2.0,,1.0,2.0,,Sigorta şirketi memnuniyetsizliği,,,,,,2,,1,Promoter,88.9,1,0
CSI-CRD-00366,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-09-13,Stenos Bursa Nilüfer,Bursa,Marmara Bölgesi,Arş. Gör. Güverçin Şirivan Türk Gül,Otomobil-Binek,Retail,45,Erkek,150.000 TL üzeri,2013000,36,4.5,1,1,,1,Alternatifbank; Vakıflar Bankası; Garanti Bankası,Faiz oranı; Araçla birlikte tüm finansal hizmetleri tek noktada sunabilmeleri; Markanın finans kurumu olması,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,10,Danışman ilgili ve bilgiliydi,,10,9,10,10,,99,10,,2,Gecikme faizi hakkında bilgi verilmedi,1,Rehin Kaldırma,10.0,,1,"Gazete, dergi vb.; Acente; Web sitesi",3,10,10,10,1.0,Kredi avantajı; Teminat içeriği,,,,,9.0,10.0,9.0,,Acente görselliği sayesinde; İnternet reklamlarından,2,,1,Promoter,100.0,1,1
CSI-CRD-00367,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-07-22,Stenos Bursa Nilüfer,Bursa,Marmara Bölgesi,Sevican Asu Yorulmaz,Otomobil-Binek,Retail,58,Erkek,150.000 TL üzeri,1903000,36,5.8,1,2,Peşinat ve vade esnekliği ikna etti,1,İş Bankası; Burgan Bank,Personelin genel tutum davranışları; Daha az döküman/daha az prosedür; Düşük peşinat / peşinatsız kredi imkânı,9,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,9,Danışman ilgili ve bilgiliydi,,10,8,10,6,Taksit seçenekleri ihtiyacıma uymadı,8,10,,2,Erken kapama koşulları açıklanmadı,2,,,,1,"Stenos Auto Mobil App; Gazete, dergi vb.",1,10,10,8,1.0,Kredi avantajı,,,,,9.0,9.0,9.0,,Yetkili servisten,2,,2,Promoter,88.9,1,1
CSI-CRD-00368,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2026-06-27,Stenos Diyarbakır Kayapınar,Diyarbakır,Güney Doğu Anadolu Bölgesi,Av. Rafia Şafak Tarhan,Otomobil-Binek,Retail,51,Kadın,25.001 - 50.000 TL,579000,48,10.9,1,1,,1,Başka kuruluş araştırmadım,Daha uzun vade; Faiz oranı; Araçla birlikte tüm finansal hizmetleri tek noktada sunabilmeleri,8,Genel olarak iyiydi ancak bazı aşamalar uzun sürdü,,9,Danışman ilgili ve bilgiliydi,,7,8,8,6,Taksit seçenekleri ihtiyacıma uymadı,8,8,,1,,2,,,,2,,1,8,9,9,1.0,Teminat içeriği; Kredi avantajı,,,,,10.0,6.0,9.0,,Acente satış danışmanı; Yetkili servisten,1,1.0,1,Promoter,77.8,0,0
CSI-CRD-00369,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2026-02-18,Stenos Denizli Merkezefendi,Denizli,Ege Bölgesi,Okanay Yavuz Çamurcuoğlu Dumanlı,Otomobil-Binek,Filo,36,Kadın,85.001 - 150.000 TL,1173000,36,3.1,1,1,,1,Kuveyt Türk,Ödeme Planında Esneklik; Personelin genel tutum davranışları; Sorunların zamanında çözülmesi,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,10,Danışman ilgili ve bilgiliydi,,99,99,8,10,,10,10,,2,Taksit tarihleri net anlatılmadı,2,,,,1,Sosyal medya,2,10,10,9,,,,,,,,,,,,2,,1,Promoter,100.0,1,1
CSI-CRD-00370,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2026-06-21,Stenos Bursa Nilüfer,Bursa,Marmara Bölgesi,Atagün Hayrioğlu,Otomobil-Binek,Retail,40,Erkek,150.000 TL üzeri,2343000,48,1.0,1,1,,1,Başka kuruluş araştırmadım,Sorunların zamanında çözülmesi; Kampanyaları olması; Markaya duyulan güven,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,10,Danışman ilgili ve bilgiliydi,,99,9,10,9,,10,10,,2,Erken kapama koşulları açıklanmadı,1,Senet İadesi; Kredi Devri / Transferi,10.0,,2,,2,10,9,8,2.0,,1.0,2.0,,Sigorta şirketi memnuniyetsizliği,,,,,,2,,1,Promoter,100.0,1,1
CSI-CRD-00371,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-03-08,Stenos Ankara Çankaya,Ankara,İç Anadolu Bölgesi,Apaydın Yaman,Hafif Ticari,Retail,57,Erkek,50.001 - 85.000 TL,712000,36,1.0,1,1,,2,Şekerbank; QNB Fibabank; Ziraat Bankası,Daha önce kredi kullanmıştım; Sigorta hizmetlerinin de olması; Kredi alımlarında hızlılık,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,10,Danışman ilgili ve bilgiliydi,,10,10,9,9,,10,10,,1,,1,Kredi Borcunu erken kapama,10.0,,1,Acente,1,10,9,10,1.0,Teminat içeriği; Kredi avantajı,,,,,9.0,10.0,9.0,,Acente satış danışmanı; Stenos Auto Finans veya Stenos Auto internet sayfalarından,2,,1,Promoter,100.0,1,1
CSI-CRD-00372,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2026-04-08,Stenos Erzurum Yakutiye,Erzurum,Doğu Anadolu Bölgesi,İlper Durmuş,Otomobil-Binek,Retail,58,Kadın,50.001 - 85.000 TL,516000,36,35.9,1,1,,1,Türkiye Finans; OdeaBank,Kredi alımlarında hızlılık; Personelin genel tutum davranışları; Hizmet kalitesi,4,Evrak ve geri dönüş süreçlerinde sorun yaşadım,1.0,99,,,5,6,5,2,Taksit seçenekleri ihtiyacıma uymadı,3,4,Onay süreci beklediğimden uzun sürdü,1,,3,,,,2,,3,3,1,3,1.0,Kredi avantajı,,,,,3.0,4.0,0.0,Fiyat/teminat dengesi beklentimin altındaydı,Stenos Auto Finans veya Stenos Auto iletişim hattından,1,2.0,1,Detractor,33.3,0,0
CSI-CRD-00373,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2026-01-13,Stenos Bursa Nilüfer,Bursa,Marmara Bölgesi,Nurser Tevetoğlu,Hafif Ticari,Retail,33,Erkek,150.000 TL üzeri,2288000,48,3.2,1,1,,2,Başka kuruluş araştırmadım,Daha önce kredi kullanmıştım; Sorunların zamanında çözülmesi; Daha uzun vade,9,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,9,Danışman ilgili ve bilgiliydi,,8,99,10,5,Taksit seçenekleri ihtiyacıma uymadı,9,9,,1,,3,,,,1,Stenos Auto Mobil App; Sosyal medya,2,10,10,8,2.0,,1.0,2.0,,Servis hizmet memnuniyetsizliği,,,,,,2,,1,Promoter,88.9,1,1
CSI-CRD-00374,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-03-27,Stenos Bursa Nilüfer,Bursa,Marmara Bölgesi,Servinaz Tülin Tevetoğlu,Otomobil-Binek,Retail,35,Erkek,150.000 TL üzeri,2238000,12,44.9,1,1,,1,Kuveyt Türk; HSBC Bank,Kampanyaları olması; Markanın finans kurumu olması; Daha uzun vade,3,Evrak ve geri dönüş süreçlerinde sorun yaşadım,1.0,4,Danışmanın bilgilendirmesi yetersizdi,1.0,5,3,2,4,Taksit seçenekleri ihtiyacıma uymadı,3,2,Onay süreci beklediğimden uzun sürdü,1,,1,Senet İadesi; Adres Değişikliği Bildirme,4.0,Talebimin gerçekleşmesi uzun zaman aldı; Ekstre güncellememin gecikmeli olması,2,,2,1,2,4,2.0,,3.0,,,Servis hizmet memnuniyetsizliği; Sigorta şirketi memnuniyetsizliği,,,,,,2,,1,Detractor,22.2,0,0
CSI-CRD-00375,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-12-17,Stenos Denizli Merkezefendi,Denizli,Ege Bölgesi,Dr. Dilşat Âlemşah Gül,Otomobil-Binek,Retail,60,Erkek,150.000 TL üzeri,1221000,36,21.8,1,1,,1,Burgan Bank; Yapı ve Kredi Bankası,Ödeme Planında Esneklik; Ulaşım kolaylığı; Kampanyaları olması,5,Evrak ve geri dönüş süreçlerinde sorun yaşadım,2.0,6,Danışmanın bilgilendirmesi yetersizdi,1.0,3,3,2,6,Taksit seçenekleri ihtiyacıma uymadı,5,99,,1,,1,Adres Değişikliği Bildirme; Kredimin ödeme planını revize etmek,6.0,Talebim için birden fazla kişiyle görüşmek durumunda kaldım.; Devir işlemlerimin uzun zaman alması,2,,3,1,2,1,2.0,,2.0,,,Servis hizmet memnuniyetsizliği; Sigorta şirketi memnuniyetsizliği,,,,,,1,2.0,1,Detractor,44.4,0,0
CSI-CRD-00376,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2026-02-10,Stenos İstanbul Maslak,İstanbul,Marmara Bölgesi,Melihcan Dumanlı,Otomobil-Binek,Retail,34,Erkek,150.000 TL üzeri,986000,24,6.1,1,2,Peşinat ve vade esnekliği ikna etti,1,AlBaraka; Garanti Bankası; Burgan Bank,Sorunların zamanında çözülmesi; Kredi alımlarında hızlılık; Ödeme Planında Esneklik,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,10,Danışman ilgili ve bilgiliydi,,8,10,10,10,,10,10,,1,,99,,,,2,,2,9,9,7,1.0,Fiyat avantajı,,,,,9.0,8.0,9.0,,Yetkili servisten; Stenos Auto Finans veya Stenos Auto internet sayfalarından,2,,2,Promoter,100.0,1,1
CSI-CRD-00377,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-01-25,Stenos Bursa Nilüfer,Bursa,Marmara Bölgesi,Öğr. Hanedan İmam Ertaş,Otomobil-Binek,Filo,43,Erkek,25.001 - 50.000 TL,744000,36,9.0,1,2,Peşinat ve vade esnekliği ikna etti,1,Başka kuruluş araştırmadım,Daha az döküman/daha az prosedür; Düşük peşinat / peşinatsız kredi imkânı; Araçla birlikte tüm finansal hizmetleri tek noktada sunabilmeleri,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,10,Danışman ilgili ve bilgiliydi,,99,10,9,10,,9,10,,1,,2,,,,1,"Stenos Auto Mobil App; Gazete, dergi vb.",3,10,9,10,,,,,,,,,,,,2,,1,Promoter,100.0,1,1
CSI-CRD-00378,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-08-27,Stenos Bursa Nilüfer,Bursa,Marmara Bölgesi,Ruhugül Gül Sakarya,Otomobil-Binek,Retail,31,Erkek,50.001 - 85.000 TL,857000,36,6.6,1,1,,1,ING; Şekerbank,Faiz oranı; Markanın finans kurumu olması; Daha az döküman/daha az prosedür,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,8,Danışman ilgili ve bilgiliydi,,10,9,10,8,,10,10,,1,,1,Kredi Borcunu erken kapama; Rehin Kaldırma,9.0,,1,Stenos Auto Mobil App,3,10,10,10,1.0,Teminat içeriği,,,,,9.0,10.0,9.0,,"Acente görselliği sayesinde; Gazete, dergi ilanlarından",2,,1,Promoter,100.0,1,1
CSI-CRD-00379,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2026-04-28,Stenos Denizli Merkezefendi,Denizli,Ege Bölgesi,Salimet Hayrioğlu,Otomobil-Binek,Filo,40,Kadın,25.001 - 50.000 TL,509000,24,7.1,1,1,,2,Finans Bank; Anadolubank,Faiz oranı; Personelin genel tutum davranışları; Kredi alımlarında hızlılık,7,Genel olarak iyiydi ancak bazı aşamalar uzun sürdü,,6,Danışmanın bilgilendirmesi yetersizdi,2.0,6,6,6,7,,7,9,,1,,2,,,,2,,1,8,8,8,,,,,,,,,,,,2,,1,Passive,66.7,0,0
CSI-CRD-00380,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-05-10,Stenos Denizli Merkezefendi,Denizli,Ege Bölgesi,Nurdeniz Manço,Otomobil-Binek,Retail,42,Erkek,25.001 - 50.000 TL,511000,36,5.7,1,2,Acentede sunulan faiz oranı beklediğimden uygundu,1,OdeaBank; Vakıflar Bankası; AlBaraka,Kredi alımlarında hızlılık; Daha uzun vade; Markanın finans kurumu olması,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,10,Danışman ilgili ve bilgiliydi,,10,10,9,8,,10,10,,1,,2,,,,1,Web sitesi,3,10,10,10,1.0,Kredi avantajı; Fiyat avantajı,,,,,10.0,9.0,10.0,,İnternet reklamlarından; Daha önce kredi kullanan tanıdıklarımdan / tavsiye,1,1.0,1,Promoter,100.0,1,1
CSI-CRD-00381,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-09-22,Stenos Samsun İlkadım,Samsun,Karadeniz Bölgesi,Dr. Buşra Karadeniz Çorlu,Hafif Ticari,Retail,43,Kadın,50.001 - 85.000 TL,406000,24,7.6,1,2,Satış danışmanının yönlendirmesi,1,Garanti Bankası; Türkiye Finans,Ödeme Planında Esneklik; Sigorta hizmetlerinin de olması; Personelin genel tutum davranışları,8,Genel olarak iyiydi ancak bazı aşamalar uzun sürdü,,9,Danışman ilgili ve bilgiliydi,,99,9,8,8,,8,10,,1,,2,,,,2,,2,6,7,7,1.0,Kredi avantajı; Teminat içeriği,,,,,8.0,9.0,7.0,Fiyat/teminat dengesi beklentimin altındaydı,İnternet reklamlarından; Acente satış danışmanı,2,,1,Passive,77.8,0,0
CSI-CRD-00382,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-08-19,Stenos Gaziantep Şahinbey,Gaziantep,Güney Doğu Anadolu Bölgesi,Mengi Sakarya,Otomobil-Binek,Retail,31,Kadın,50.001 - 85.000 TL,790000,60,14.1,1,1,,2,Başka kuruluş araştırmadım,Düşük peşinat / peşinatsız kredi imkânı; Markaya duyulan güven; Kampanyaları olması,5,Evrak ve geri dönüş süreçlerinde sorun yaşadım,99.0,5,Danışmanın bilgilendirmesi yetersizdi,1.0,1,99,5,4,Taksit seçenekleri ihtiyacıma uymadı,7,5,Onay süreci beklediğimden uzun sürdü,1,,2,,,,2,,3,5,4,4,2.0,,1.0,1.0,Yeni değer klozu,Kendi sigortacısı/tanıdık acente olması; Servis hizmet memnuniyetsizliği,,,,,,2,,1,Detractor,44.4,0,0
CSI-CRD-00383,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-05-14,Stenos Erzurum Yakutiye,Erzurum,Doğu Anadolu Bölgesi,Elvan Çisem Yorulmaz Zengin,Otomobil-Binek,Retail,60,Erkek,50.001 - 85.000 TL,633000,24,5.5,1,1,,2,Kuveyt Türk; Burgan Bank; TEB (Türk Ekonomi Bankası),Araçla birlikte tüm finansal hizmetleri tek noktada sunabilmeleri; Düşük peşinat / peşinatsız kredi imkânı; Ödeme Planında Esneklik,9,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,10,Danışman ilgili ve bilgiliydi,,10,8,9,7,,10,10,,1,,1,Kaza; Yeni Kredi Başvurusu için,9.0,,1,Web sitesi; Sosyal medya; Stenos Auto Mobil App,2,8,7,9,2.0,,1.0,1.0,Değer kaybı teminatı,Servis hizmet memnuniyetsizliği; Kendi sigortacısı/tanıdık acente olması,,,,,,2,,2,Passive,88.9,1,0
CSI-CRD-00384,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2026-05-13,Stenos Samsun İlkadım,Samsun,Karadeniz Bölgesi,Dürrüşehvar Seven,Otomobil-Binek,Filo,46,Erkek,150.000 TL üzeri,2472000,24,3.3,1,1,,1,Alternatifbank; Akbank,Daha uzun vade; Personelin genel tutum davranışları; Düşük peşinat / peşinatsız kredi imkânı,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,10,Danışman ilgili ve bilgiliydi,,8,9,99,10,,10,10,,1,,1,Hesap / Borç durumu öğrenme,9.0,,1,Sosyal medya,3,10,9,9,,,,,,,,,,,,2,,1,Promoter,100.0,1,1
CSI-CRD-00385,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2026-03-04,Stenos İstanbul Kadıköy,İstanbul,Marmara Bölgesi,Safinaz Ayçan Arslan Tevetoğlu,Otomobil-Binek,Retail,29,Kadın,150.000 TL üzeri,2000000,48,1.0,1,1,,1,Finans Bank,Personelin genel tutum davranışları; Düşük peşinat / peşinatsız kredi imkânı; Sigorta hizmetlerinin de olması,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,10,Danışman ilgili ve bilgiliydi,,9,10,8,10,,10,10,,2,Gecikme faizi hakkında bilgi verilmedi,2,,,,2,,1,10,10,7,2.0,,2.0,,,Servis hizmet memnuniyetsizliği,,,,,,2,,1,Promoter,100.0,1,1
CSI-CRD-00386,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-03-09,Stenos Samsun İlkadım,Samsun,Karadeniz Bölgesi,Nefaret Cuheyna Durdu,Otomobil-Binek,Filo,30,Erkek,85.001 - 150.000 TL,1423000,24,11.5,1,1,,2,OdeaBank; Alternatifbank,Markaya duyulan güven; Kredi alımlarında hızlılık; Düşük peşinat / peşinatsız kredi imkânı,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,10,Danışman ilgili ve bilgiliydi,,10,10,9,10,,10,8,,1,,1,Adres Değişikliği Bildirme; Kredi Borcunu erken kapama,10.0,,1,Acente; Web sitesi,2,9,9,9,,,,,,,,,,,,2,,1,Promoter,100.0,1,1
CSI-CRD-00387,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2026-06-17,Stenos Trabzon Ortahisar,Trabzon,Karadeniz Bölgesi,Bişar Ülker,Hafif Ticari,Retail,41,Erkek,25.001 - 50.000 TL,1427000,12,2.0,1,1,,2,TEB (Türk Ekonomi Bankası); Vakıflar Bankası; Ziraat Bankası,Kredi alımlarında hızlılık; Düşük peşinat / peşinatsız kredi imkânı; Personelin genel tutum davranışları,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,10,Danışman ilgili ve bilgiliydi,,10,8,9,10,,9,10,,2,Gecikme faizi hakkında bilgi verilmedi,2,,,,1,Stenos Auto Mobil App,1,9,9,4,1.0,Fiyat avantajı; Kredi avantajı,,,,,10.0,9.0,8.0,Fiyat/teminat dengesi beklentimin altındaydı,Acente satış danışmanı; Stenos Auto Finans veya Stenos Auto iletişim hattından,2,,1,Promoter,100.0,1,1
CSI-CRD-00388,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2026-05-28,Stenos Gaziantep Şahinbey,Gaziantep,Güney Doğu Anadolu Bölgesi,Öğr. Deryanur Ergül Akdeniz,Otomobil-Binek,Retail,40,Erkek,85.001 - 150.000 TL,2220000,24,4.8,1,2,Peşinat ve vade esnekliği ikna etti,2,Başka kuruluş araştırmadım,Kredi alımlarında hızlılık; Personelin genel tutum davranışları; Araçla birlikte tüm finansal hizmetleri tek noktada sunabilmeleri,8,Genel olarak iyiydi ancak bazı aşamalar uzun sürdü,,8,Danışman ilgili ve bilgiliydi,,6,9,6,5,Taksit seçenekleri ihtiyacıma uymadı,9,9,,1,,1,Kredimin ödeme planını revize etmek,6.0,Dekontların ellerine ulaşmaması; Müşteri temsilcisinin yaklaşımı,1,Acente,3,10,9,8,2.0,,2.0,,,Sigorta şirketi memnuniyetsizliği,,,,,,2,,1,Promoter,77.8,0,1
CSI-CRD-00389,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2025-05-27,Stenos Diyarbakır Kayapınar,Diyarbakır,Güney Doğu Anadolu Bölgesi,Dilşat Laze Durdu Bilgin,Otomobil-Binek,Retail,49,Kadın,150.000 TL üzeri,1910000,24,1.6,1,1,,1,Başka kuruluş araştırmadım,Kampanyaları olması; Daha önce kredi kullanmıştım; Faiz oranı,9,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,8,Danışman ilgili ve bilgiliydi,,10,10,8,10,,6,10,,2,Taksit tarihleri net anlatılmadı,2,,,,2,,2,10,9,6,1.0,Kredi avantajı,,,,,8.0,10.0,7.0,Fiyat/teminat dengesi beklentimin altındaydı,Stenos Auto Finans veya Stenos Auto iletişim hattından,2,,1,Promoter,88.9,1,1
CSI-CRD-00390,Kredi Kullanan Müşteri,Stenos Auto_2025_CSI_Soru_Formu_v2-Final,2026-04-06,Stenos Trabzon Ortahisar,Trabzon,Karadeniz Bölgesi,Av. Övün Şilan Tarhan,Otomobil-Binek,Filo,31,Kadın,150.000 TL üzeri,1820000,36,6.4,1,1,,1,Başka kuruluş araştırmadım,Faiz oranı; Daha önce kredi kullanmıştım; Müşteri ilişkileri,10,"Süreç hızlı ilerledi, bilgilendirme yeterliydi",,10,Danışman ilgili ve bilgiliydi,,10,9,10,10,,10,10,,1,,3,,,,2,,3,10,10,9,,,,,,,,,,,,2,,1,Promoter,100.0,1,1
